Frame,BodyID,PointID,X_mm,Y_mm,Z_mm,ShoulderOpening_deg,ShoulderInclination_deg,Elbow_deg
144,1,23,-127.41,-437.47,17.31,114.85,98.54,88.12
144,1,24,-152.95,-836.65,16.18,114.85,98.54,88.12
144,1,25,-203.49,-933.94,127.45,114.85,98.54,88.12
144,1,26,14.62,535.82,-34.43,114.85,98.54,88.12
144,1,27,10.36,581.54,-32.14,114.85,98.54,88.12
144,1,28,49.44,617.63,-33.85,114.85,98.54,88.12
144,1,29,148.35,606.94,-61.05,114.85,98.54,88.12
144,1,30,10.35,615.94,-72.75,114.85,98.54,88.12
144,1,31,37.59,602.16,-171.26,114.85,98.54,88.12
144,1,32,13.36,-951.74,42.1,114.85,98.54,88.12
144,1,33,-144.62,-937.28,-21.29,114.85,98.54,88.12
145,1,0,0.0,0.0,0.0,112.48,78.26,74.36
145,1,1,16.51,132.13,-29.19,112.48,78.26,74.36
145,1,2,32.68,264.25,-58.58,112.48,78.26,74.36
145,1,3,48.86,396.38,-87.97,112.48,78.26,74.36
145,1,4,80.26,397.75,-67.98,112.48,78.26,74.36
145,1,5,189.66,400.02,2.44,112.48,78.26,74.36
145,1,6,245.05,277.71,202.53,112.48,78.26,74.36
145,1,7,89.89,395.18,328.27,112.48,78.26,74.36
145,1,8,58.86,418.67,353.42,112.48,78.26,74.36
145,1,9,-3.2,465.66,403.71,112.48,78.26,74.36
145,1,10,-10.93,404.28,366.13,112.48,78.26,74.36
145,1,11,17.64,396.45,-108.29,112.48,78.26,74.36
145,1,12,-91.76,394.19,-178.7,112.48,78.26,74.36
145,1,13,-314.25,321.48,-121.45,112.48,78.26,74.36
145,1,14,-489.79,448.08,-38.75,112.48,78.26,74.36
145,1,15,-524.9,473.4,-22.21,112.48,78.26,74.36
145,1,16,-595.12,524.04,10.87,112.48,78.26,74.36
145,1,17,-543.19,488.12,46.26,112.48,78.26,74.36
145,1,18,76.67,-2.71,31.08,112.48,78.26,74.36
145,1,19,35.23,-447.15,88.18,112.48,78.26,74.36
145,1,20,16.48,-846.66,93.94,112.48,78.26,74.36
145,1,21,-33.22,-942.83,206.56,112.48,78.26,74.36
145,1,22,-76.67,2.71,-31.08,112.48,78.26,74.36
145,1,23,-118.11,-441.72,26.01,112.48,78.26,74.36
145,1,24,-136.86,-841.24,31.78,112.48,78.26,74.36
145,1,25,-186.56,-937.41,144.39,112.48,78.26,74.36
145,1,26,-3.66,525.94,-59.49,112.48,78.26,74.36
145,1,27,-7.02,568.63,-64.28,112.48,78.26,74.36
145,1,28,30.1,601.24,-71.12,112.48,78.26,74.36
145,1,29,122.72,585.94,-94.18,112.48,78.26,74.36
145,1,30,-6.45,594.32,-107.04,112.48,78.26,74.36
145,1,31,19.16,566.34,-195.95,112.48,78.26,74.36
145,1,32,26.8,-947.78,58.33,112.48,78.26,74.36
145,1,33,-126.54,-942.36,-3.84,112.48,78.26,74.36
146,1,0,0.0,0.0,0.0,111.92,73.58,70.78
146,1,1,10.32,133.54,-26.65,111.92,73.58,70.78
146,1,2,20.3,267.06,-53.5,111.92,73.58,70.78
146,1,3,30.28,400.59,-80.35,111.92,73.58,70.78
146,1,4,61.64,403.05,-60.27,111.92,73.58,70.78
146,1,5,171.25,409.1,10.56,111.92,73.58,70.78
146,1,6,167.39,307.66,229.55,111.92,73.58,70.78
146,1,7,11.45,391.95,379.35,111.92,73.58,70.78
146,1,8,-19.74,408.81,409.31,111.92,73.58,70.78
146,1,9,-82.12,442.52,469.24,111.92,73.58,70.78
146,1,10,-88.27,388.41,421.36,111.92,73.58,70.78
146,1,11,-0.97,399.59,-100.73,111.92,73.58,70.78
146,1,12,-110.57,393.54,-171.55,111.92,73.58,70.78
146,1,13,-328.65,324.75,-94.27,111.92,73.58,70.78
146,1,14,-502.19,455.39,-12.53,111.92,73.58,70.78
146,1,15,-536.9,481.51,3.81,111.92,73.58,70.78
146,1,16,-606.32,533.77,36.51,111.92,73.58,70.78
146,1,17,-551.53,502.0,71.81,111.92,73.58,70.78
146,1,18,75.58,0.44,31.5,111.92,73.58,70.78
146,1,19,43.81,-444.27,92.52,111.92,73.58,70.78
146,1,20,33.29,-843.95,104.46,111.92,73.58,70.78
146,1,21,-15.72,-939.35,218.02,111.92,73.58,70.78
146,1,22,-75.58,-0.44,-31.5,111.92,73.58,70.78
146,1,23,-107.34,-445.15,29.53,111.92,73.58,70.78
146,1,24,-117.86,-844.84,41.46,111.92,73.58,70.78
146,1,25,-166.88,-940.24,155.03,111.92,73.58,70.78
146,1,26,-18.54,529.51,-49.21,111.92,73.58,70.78
146,1,27,-21.68,571.84,-53.79,111.92,73.58,70.78
146,1,28,14.99,603.72,-62.75,111.92,73.58,70.78
146,1,29,105.05,587.54,-90.97,111.92,73.58,70.78
146,1,30,-23.33,597.27,-96.13,111.92,73.58,70.78
146,1,31,-3.53,569.25,-185.53,111.92,73.58,70.78
146,1,32,46.12,-945.38,70.58,111.92,73.58,70.78
146,1,33,-105.03,-946.27,7.59,111.92,73.58,70.78
147,1,0,0.0,0.0,0.0,110.92,72.96,70.41
147,1,1,7.03,134.56,-24.69,110.92,72.96,70.41
147,1,2,13.92,269.1,-49.48,110.92,72.96,70.41
147,1,3,20.81,403.65,-74.27,110.92,72.96,70.41
147,1,4,52.5,406.42,-54.55,110.92,72.96,70.41
147,1,5,163.23,413.55,14.91,110.92,72.96,70.41
147,1,6,110.93,317.52,231.78,110.92,72.96,70.41
147,1,7,-35.38,381.16,402.33,110.92,72.96,70.41
147,1,8,-64.64,393.89,436.44,110.92,72.96,70.41
147,1,9,-123.16,419.35,504.66,110.92,72.96,70.41
147,1,10,-134.53,375.91,447.15,110.92,72.96,70.41
147,1,11,-10.81,402.34,-94.26,110.92,72.96,70.41
147,1,12,-121.54,395.22,-163.72,110.92,72.96,70.41
147,1,13,-325.44,317.71,-56.9,110.92,72.96,70.41
147,1,14,-495.08,441.66,45.09,110.92,72.96,70.41
147,1,15,-529.01,466.45,65.49,110.92,72.96,70.41
147,1,16,-596.87,516.03,106.28,110.92,72.96,70.41
147,1,17,-535.96,487.83,134.9,110.92,72.96,70.41
147,1,18,75.63,1.76,31.14,110.92,72.96,70.41
147,1,19,51.73,-443.44,92.12,110.92,72.96,70.41
147,1,20,47.11,-843.17,106.3,110.92,72.96,70.41
147,1,21,-0.01,-938.64,220.61,110.92,72.96,70.41
147,1,22,-75.63,-1.76,-31.14,110.92,72.96,70.41
147,1,23,-99.53,-446.97,29.85,110.92,72.96,70.41
147,1,24,-104.15,-846.69,44.03,110.92,72.96,70.41
147,1,25,-151.27,-942.16,158.34,110.92,72.96,70.41
147,1,26,-26.15,530.45,-33.21,110.92,72.96,70.41
147,1,27,-29.53,572.96,-35.21,110.92,72.96,70.41
147,1,28,6.58,605.41,-44.42,110.92,72.96,70.41
147,1,29,94.89,591.11,-78.54,110.92,72.96,70.41
147,1,30,-33.57,600.73,-75.88,110.92,72.96,70.41
147,1,31,-18.87,577.85,-167.69,110.92,72.96,70.41
147,1,32,61.27,-944.58,72.93,110.92,72.96,70.41
147,1,33,-89.99,-948.11,10.66,110.92,72.96,70.41
148,1,0,0.0,0.0,0.0,110.25,74.44,70.6
148,1,1,1.98,140.49,-18.78,110.25,74.44,70.6
148,1,2,3.57,280.96,-37.72,110.25,74.44,70.6
148,1,3,5.17,421.44,-56.66,110.25,74.44,70.6
148,1,4,38.15,424.55,-36.58,110.25,74.44,70.6
148,1,5,149.39,432.47,31.51,110.25,74.44,70.6
148,1,6,60.79,330.02,233.96,110.25,74.44,70.6
148,1,7,-96.98,388.52,396.87,110.25,74.44,70.6
148,1,8,-128.54,400.22,429.45,110.25,74.44,70.6
148,1,9,-191.65,423.63,494.62,110.25,74.44,70.6
148,1,10,-200.49,387.14,431.81,110.25,74.44,70.6
148,1,11,-27.79,419.86,-76.95,110.25,74.44,70.6
148,1,12,-139.03,411.94,-145.04,110.25,74.44,70.6
148,1,13,-328.48,320.25,-22.43,110.25,74.44,70.6
148,1,14,-496.16,431.76,97.17,110.25,74.44,70.6
148,1,15,-529.7,454.06,121.09,110.25,74.44,70.6
148,1,16,-596.78,498.66,168.93,110.25,74.44,70.6
148,1,17,-531.83,473.68,191.55,110.25,74.44,70.6
148,1,18,77.43,3.16,31.76,110.25,74.44,70.6
148,1,19,66.49,-443.48,85.59,110.25,74.44,70.6
148,1,20,67.48,-842.87,107.61,110.25,74.44,70.6
148,1,21,21.93,-936.72,223.87,110.25,74.44,70.6
148,1,22,-77.43,-3.16,-31.76,110.25,74.44,70.6
148,1,23,-88.36,-449.79,22.08,110.25,74.44,70.6
148,1,24,-87.37,-849.18,44.1,110.25,74.44,70.6
148,1,25,-132.92,-943.04,160.36,110.25,74.44,70.6
148,1,26,-37.41,544.21,-1.11,110.25,74.44,70.6
148,1,27,-40.08,586.75,1.25,110.25,74.44,70.6
148,1,28,-3.82,619.43,-6.44,110.25,74.44,70.6
148,1,29,82.53,607.32,-46.01,110.25,74.44,70.6
148,1,30,-45.47,618.47,-36.25,110.25,74.44,70.6
148,1,31,-35.47,604.61,-130.47,110.25,74.44,70.6
148,1,32,82.99,-944.72,76.2,110.25,74.44,70.6
148,1,33,-71.86,-951.03,12.69,110.25,74.44,70.6
149,1,0,0.0,0.0,0.0,110.09,78.24,71.55
149,1,1,-0.96,144.11,-11.13,110.09,78.24,71.55
149,1,2,-2.7,288.18,-22.55,110.09,78.24,71.55
149,1,3,-4.43,432.26,-33.96,110.09,78.24,71.55
149,1,4,29.16,435.09,-13.38,110.09,78.24,71.55
149,1,5,140.3,441.84,54.91,110.09,78.24,71.55
149,1,6,52.01,322.11,247.85,110.09,78.24,71.55
149,1,7,-108.73,372.81,410.54,110.09,78.24,71.55
149,1,8,-140.88,382.95,443.08,110.09,78.24,71.55
149,1,9,-205.18,403.24,508.16,110.09,78.24,71.55
149,1,10,-212.97,370.37,443.24,110.09,78.24,71.55
149,1,11,-38.04,431.0,-54.67,110.09,78.24,71.55
149,1,12,-149.19,424.25,-122.96,110.09,78.24,71.55
149,1,13,-332.73,317.11,-3.85,110.09,78.24,71.55
149,1,14,-502.7,413.69,125.24,110.09,78.24,71.55
149,1,15,-536.69,433.0,151.06,110.09,78.24,71.55
149,1,16,-604.68,471.63,202.69,110.09,78.24,71.55
149,1,17,-538.39,447.92,222.68,110.09,78.24,71.55
149,1,18,78.4,3.07,33.01,110.09,78.24,71.55
149,1,19,77.05,-445.47,69.13,110.09,78.24,71.55
149,1,20,80.34,-844.88,90.65,110.09,78.24,71.55
149,1,21,34.43,-939.17,206.42,110.09,78.24,71.55
149,1,22,-78.4,-3.07,-33.01,110.09,78.24,71.55
149,1,23,-79.74,-451.62,3.1,110.09,78.24,71.55
149,1,24,-76.46,-851.03,24.62,110.09,78.24,71.55
149,1,25,-122.37,-945.31,140.39,110.09,78.24,71.55
149,1,26,-43.92,552.79,28.36,110.09,78.24,71.55
149,1,27,-45.43,595.18,33.13,110.09,78.24,71.55
149,1,28,-8.25,627.23,27.45,110.09,78.24,71.55
149,1,29,77.94,615.01,-12.42,110.09,78.24,71.55
149,1,30,-49.75,629.13,-2.52,110.09,78.24,71.55
149,1,31,-39.64,620.39,-97.33,110.09,78.24,71.55
149,1,32,96.74,-946.59,59.24,110.09,78.24,71.55
149,1,33,-60.06,-952.73,-6.79,110.09,78.24,71.55
150,1,0,0.0,0.0,0.0,110.56,84.21,73.22
150,1,1,-8.3,145.99,-2.19,110.56,84.21,73.22
150,1,2,-17.17,291.94,-4.57,110.56,84.21,73.22
150,1,3,-26.03,437.9,-6.95,110.56,84.21,73.22
150,1,4,7.87,441.1,13.98,110.56,84.21,73.22
150,1,5,118.46,448.93,82.21,110.56,84.21,73.22
150,1,6,64.89,292.68,258.03,110.56,84.21,73.22
150,1,7,-88.6,301.91,431.69,110.56,84.21,73.22
150,1,8,-119.3,303.75,466.43,110.56,84.21,73.22
150,1,9,-180.7,307.45,535.89,110.56,84.21,73.22
150,1,10,-188.39,281.99,468.48,110.56,84.21,73.22
150,1,11,-60.02,436.29,-27.91,110.56,84.21,73.22
150,1,12,-170.62,428.46,-96.15,110.56,84.21,73.22
150,1,13,-354.64,305.23,-0.52,110.56,84.21,73.22
150,1,14,-533.12,382.01,126.19,110.56,84.21,73.22
150,1,15,-568.81,397.37,151.53,110.56,84.21,73.22
150,1,16,-640.2,428.09,202.22,110.56,84.21,73.22
150,1,17,-574.96,404.68,223.37,110.56,84.21,73.22
150,1,18,78.83,4.99,33.64,110.56,84.21,73.22
150,1,19,91.35,-444.59,48.44,110.56,84.21,73.22
150,1,20,100.9,-844.13,65.29,110.56,84.21,73.22
150,1,21,56.04,-940.49,179.75,110.56,84.21,73.22
150,1,22,-78.83,-4.99,-33.64,110.56,84.21,73.22
150,1,23,-66.3,-454.57,-18.85,110.56,84.21,73.22
150,1,24,-56.75,-854.1,-2.0,110.56,84.21,73.22
150,1,25,-101.62,-950.47,112.46,110.56,84.21,73.22
150,1,26,-64.29,554.0,63.42,110.56,84.21,73.22
150,1,27,-65.43,595.9,71.06,110.56,84.21,73.22
150,1,28,-28.06,627.89,67.49,110.56,84.21,73.22
150,1,29,57.78,617.72,26.73,110.56,84.21,73.22
150,1,30,-69.52,632.17,37.89,110.56,84.21,73.22
150,1,31,-59.7,629.84,-57.15,110.56,84.21,73.22
150,1,32,119.04,-945.18,32.75,110.56,84.21,73.22
150,1,33,-38.61,-955.16,-34.54,110.56,84.21,73.22
151,1,0,0.0,0.0,0.0,110.97,88.63,74.6
151,1,1,-13.02,145.54,3.08,110.97,88.63,74.6
151,1,2,-26.11,291.07,6.16,110.97,88.63,74.6
151,1,3,-39.2,436.61,9.23,110.97,88.63,74.6
151,1,4,-5.49,439.99,30.39,110.97,88.63,74.6
151,1,5,104.54,448.44,99.26,110.97,88.63,74.6
151,1,6,95.41,268.07,256.59,110.97,88.63,74.6
151,1,7,-40.16,230.85,439.01,110.97,88.63,74.6
151,1,8,-67.28,223.41,475.49,110.97,88.63,74.6
151,1,9,-121.5,208.52,548.46,110.97,88.63,74.6
151,1,10,-130.65,189.6,479.64,110.97,88.63,74.6
151,1,11,-73.05,434.81,-11.89,110.97,88.63,74.6
151,1,12,-183.08,426.37,-80.76,110.97,88.63,74.6
151,1,13,-367.73,294.48,-4.07,110.97,88.63,74.6
151,1,14,-551.84,358.42,118.64,110.97,88.63,74.6
151,1,15,-588.66,371.2,143.19,110.97,88.63,74.6
151,1,16,-662.3,396.77,192.27,110.97,88.63,74.6
151,1,17,-598.16,372.92,214.49,110.97,88.63,74.6
151,1,18,78.43,6.29,34.21,110.97,88.63,74.6
151,1,19,98.52,-443.26,35.47,110.97,88.63,74.6
151,1,20,113.6,-842.9,42.97,110.97,88.63,74.6
151,1,21,69.43,-942.56,154.86,110.97,88.63,74.6
151,1,22,-78.43,-6.29,-34.21,110.97,88.63,74.6
151,1,23,-58.34,-455.84,-32.96,110.97,88.63,74.6
151,1,24,-43.26,-855.49,-25.45,110.97,88.63,74.6
151,1,25,-87.43,-955.14,86.43,110.97,88.63,74.6
151,1,26,-80.44,549.3,82.64,110.97,88.63,74.6
151,1,27,-81.85,590.71,92.07,110.97,88.63,74.6
151,1,28,-44.39,622.59,91.73,110.97,88.63,74.6
151,1,29,43.05,613.91,54.8,110.97,88.63,74.6
151,1,30,-84.27,628.34,60.49,110.97,88.63,74.6
151,1,31,-69.95,630.23,-33.73,110.97,88.63,74.6
151,1,32,133.35,-942.9,8.18,110.97,88.63,74.6
151,1,33,-23.52,-955.48,-60.25,110.97,88.63,74.6
152,1,0,0.0,0.0,0.0,112.46,97.0,78.19
152,1,1,-19.2,143.95,7.16,112.46,97.0,78.19
152,1,2,-38.56,287.87,14.3,112.46,97.0,78.19
152,1,3,-57.92,431.8,21.44,112.46,97.0,78.19
152,1,4,-24.41,436.07,42.35,112.46,97.0,78.19
152,1,5,85.38,447.46,110.5,112.46,97.0,78.19
152,1,6,128.84,245.45,221.94,112.46,97.0,78.19
152,1,7,22.73,141.91,392.17,112.46,97.0,78.19
152,1,8,1.51,121.2,426.22,112.46,97.0,78.19
152,1,9,-40.94,79.79,494.31,112.46,97.0,78.19
152,1,10,-51.01,74.16,424.73,112.46,97.0,78.19
152,1,11,-91.65,429.09,0.61,112.46,97.0,78.19
152,1,12,-201.44,417.7,-67.53,112.46,97.0,78.19
152,1,13,-389.91,281.82,-33.88,112.46,97.0,78.19
152,1,14,-583.06,329.0,73.0,112.46,97.0,78.19
152,1,15,-621.69,338.44,94.38,112.46,97.0,78.19
152,1,16,-698.95,357.31,137.13,112.46,97.0,78.19
152,1,17,-639.03,329.84,162.19,112.46,97.0,78.19
152,1,18,76.43,8.46,34.81,112.46,97.0,78.19
152,1,19,104.65,-440.54,24.89,112.46,97.0,78.19
152,1,20,126.96,-839.91,22.25,112.46,97.0,78.19
152,1,21,83.22,-943.23,130.94,112.46,97.0,78.19
152,1,22,-76.43,-8.46,-34.81,112.46,97.0,78.19
152,1,23,-48.2,-457.46,-44.74,112.46,97.0,78.19
152,1,24,-25.89,-856.83,-47.37,112.46,97.0,78.19
152,1,25,-69.63,-960.15,61.31,112.46,97.0,78.19
152,1,26,-106.21,535.1,104.33,112.46,97.0,78.19
152,1,27,-110.32,575.47,117.26,112.46,97.0,78.19
152,1,28,-74.99,609.76,119.61,112.46,97.0,78.19
152,1,29,12.79,610.1,81.95,112.46,97.0,78.19
152,1,30,-115.45,615.47,88.92,112.46,97.0,78.19
152,1,31,-101.84,626.28,-5.01,112.46,97.0,78.19
152,1,32,148.97,-938.6,-14.85,112.46,97.0,78.19
152,1,33,-3.88,-955.52,-84.48,112.46,97.0,78.19
153,1,0,0.0,0.0,0.0,113.46,101.76,80.32
153,1,1,-22.83,143.24,8.77,113.46,101.76,80.32
153,1,2,-45.85,286.45,17.51,113.46,101.76,80.32
153,1,3,-68.88,429.67,26.26,113.46,101.76,80.32
153,1,4,-35.37,434.59,47.0,113.46,101.76,80.32
153,1,5,74.37,448.11,114.54,113.46,101.76,80.32
153,1,6,148.02,244.63,201.11,113.46,101.76,80.32
153,1,7,64.14,110.09,359.5,113.46,101.76,80.32
153,1,8,47.36,83.18,391.18,113.46,101.76,80.32
153,1,9,13.81,29.37,454.54,113.46,101.76,80.32
153,1,10,2.09,30.07,385.52,113.46,101.76,80.32
153,1,11,-102.63,426.3,5.61,113.46,101.76,80.32
153,1,12,-212.38,412.78,-61.93,113.46,101.76,80.32
153,1,13,-401.68,277.24,-51.16,113.46,101.76,80.32
153,1,14,-598.95,316.37,47.72,113.46,101.76,80.32
153,1,15,-638.41,324.19,67.5,113.46,101.76,80.32
153,1,16,-717.32,339.84,107.05,113.46,101.76,80.32
153,1,17,-659.46,309.93,132.73,113.46,101.76,80.32
153,1,18,74.99,9.78,35.41,113.46,101.76,80.32
153,1,19,107.07,-438.87,21.81,113.46,101.76,80.32
153,1,20,133.41,-837.93,14.44,113.46,101.76,80.32
153,1,21,89.47,-943.04,121.31,113.46,101.76,80.32
153,1,22,-74.99,-9.78,-35.41,113.46,101.76,80.32
153,1,23,-42.9,-458.43,-49.0,113.46,101.76,80.32
153,1,24,-16.56,-857.49,-56.37,113.46,101.76,80.32
153,1,25,-60.5,-962.6,50.5,113.46,101.76,80.32
153,1,26,-122.42,526.46,114.91,113.46,101.76,80.32
153,1,27,-128.89,566.08,129.78,113.46,101.76,80.32
153,1,28,-95.58,602.64,133.15,113.46,101.76,80.32
153,1,29,-8.22,610.31,93.99,113.46,101.76,80.32
153,1,30,-137.1,607.11,103.2,113.46,101.76,80.32
153,1,31,-125.84,622.96,9.14,113.46,101.76,80.32
153,1,32,156.83,-935.92,-23.64,113.46,101.76,80.32
153,1,33,6.86,-955.48,-94.45,113.46,101.76,80.32
154,1,0,0.0,0.0,0.0,113.73,104.62,81.88
154,1,1,-25.58,142.19,8.75,113.73,104.62,81.88
154,1,2,-51.0,284.39,17.63,113.73,104.62,81.88
154,1,3,-76.43,426.6,26.52,113.73,104.62,81.88
154,1,4,-43.34,432.0,47.49,113.73,104.62,81.88
154,1,5,65.11,447.13,115.79,113.73,104.62,81.88
154,1,6,171.33,247.49,170.54,113.73,104.62,81.88
154,1,7,113.9,79.53,306.71,113.73,104.62,81.88
154,1,8,102.41,45.94,333.94,113.73,104.62,81.88
154,1,9,79.44,-21.24,388.41,113.73,104.62,81.88
154,1,10,65.92,-12.12,320.44,113.73,104.62,81.88
154,1,11,-109.8,422.73,5.64,113.73,104.62,81.88
154,1,12,-218.26,407.61,-62.66,113.73,104.62,81.88
154,1,13,-404.1,267.62,-61.65,113.73,104.62,81.88
154,1,14,-603.71,297.64,34.83,113.73,104.62,81.88
154,1,15,-643.63,303.64,54.12,113.73,104.62,81.88
154,1,16,-723.47,315.65,92.71,113.73,104.62,81.88
154,1,17,-665.5,286.01,118.12,113.73,104.62,81.88
154,1,18,73.5,10.98,36.36,113.73,104.62,81.88
154,1,19,111.81,-437.09,20.06,113.73,104.62,81.88
154,1,20,144.13,-835.63,9.14,113.73,104.62,81.88
154,1,21,100.04,-942.45,114.23,113.73,104.62,81.88
154,1,22,-73.5,-10.98,-36.36,113.73,104.62,81.88
154,1,23,-35.2,-459.05,-52.66,113.73,104.62,81.88
154,1,24,-2.88,-857.6,-63.58,113.73,104.62,81.88
154,1,25,-46.97,-964.42,41.52,113.73,104.62,81.88
154,1,26,-137.94,521.17,112.36,113.73,104.62,81.88
154,1,27,-146.12,560.46,127.29,113.73,104.62,81.88
154,1,28,-113.73,597.44,133.67,113.73,104.62,81.88
154,1,29,-23.83,607.01,101.26,113.73,104.62,81.88
154,1,30,-152.97,601.78,100.78,113.73,104.62,81.88
154,1,31,-135.01,619.29,8.07,113.73,104.62,81.88
154,1,32,169.6,-932.87,-29.53,113.73,104.62,81.88
154,1,33,22.59,-954.84,-102.25,113.73,104.62,81.88
155,1,0,0.0,0.0,0.0,113.43,106.75,84.09
155,1,1,-25.05,142.2,8.39,113.43,106.75,84.09
155,1,2,-49.54,284.47,17.11,113.43,106.75,84.09
155,1,3,-74.03,426.75,25.82,113.43,106.75,84.09
155,1,4,-40.85,431.98,46.66,113.43,106.75,84.09
155,1,5,67.54,446.5,114.33,113.43,106.75,84.09
155,1,6,181.11,249.38,161.43,113.43,106.75,84.09
155,1,7,131.07,75.13,291.95,113.43,106.75,84.09
155,1,8,121.06,40.28,318.05,113.43,106.75,84.09
155,1,9,101.05,-29.42,370.25,113.43,106.75,84.09
155,1,10,86.65,-18.5,302.85,113.43,106.75,84.09
155,1,11,-107.47,423.07,5.08,113.43,106.75,84.09
155,1,12,-215.86,408.55,-62.59,113.43,106.75,84.09
155,1,13,-396.13,262.02,-60.79,113.43,106.75,84.09
155,1,14,-593.79,281.98,41.32,113.43,106.75,84.09
155,1,15,-633.33,285.98,61.75,113.43,106.75,84.09
155,1,16,-712.4,293.96,102.6,113.43,106.75,84.09
155,1,17,-652.83,265.86,125.66,113.43,106.75,84.09
155,1,18,73.19,10.76,36.06,113.43,106.75,84.09
155,1,19,113.34,-437.18,20.66,113.43,106.75,84.09
155,1,20,147.51,-835.58,10.13,113.43,106.75,84.09
155,1,21,104.04,-942.49,115.39,113.43,106.75,84.09
155,1,22,-73.19,-10.76,-36.06,113.43,106.75,84.09
155,1,23,-33.04,-458.71,-51.46,113.43,106.75,84.09
155,1,24,1.13,-857.1,-61.99,113.43,106.75,84.09
155,1,25,-42.34,-964.02,43.27,113.43,106.75,84.09
155,1,26,-137.86,520.38,112.09,113.43,106.75,84.09
155,1,27,-147.06,559.67,126.99,113.43,106.75,84.09
155,1,28,-115.52,597.73,133.04,113.43,106.75,84.09
155,1,29,-25.71,609.69,99.85,113.43,106.75,84.09
155,1,30,-155.26,600.86,100.24,113.43,106.75,84.09
155,1,31,-138.3,618.57,6.91,113.43,106.75,84.09
155,1,32,173.39,-932.74,-28.47,113.43,106.75,84.09
155,1,33,27.01,-954.27,-100.59,113.43,106.75,84.09
156,1,0,0.0,0.0,0.0,113.02,109.19,87.27
156,1,1,-21.24,142.31,6.33,113.02,109.19,87.27
156,1,2,-41.76,284.71,13.01,113.02,109.19,87.27
156,1,3,-62.29,427.11,19.69,113.02,109.19,87.27
156,1,4,-28.85,431.77,39.92,113.02,109.19,87.27
156,1,5,79.96,444.38,105.42,113.02,109.19,87.27
156,1,6,190.92,247.49,155.77,113.02,109.19,87.27
156,1,7,140.21,77.68,290.55,113.02,109.19,87.27
156,1,8,130.07,43.72,317.51,113.02,109.19,87.27
156,1,9,109.78,-24.2,371.42,113.02,109.19,87.27
156,1,10,94.78,-14.71,304.17,113.02,109.19,87.27
156,1,11,-95.95,424.0,-0.47,113.02,109.19,87.27
156,1,12,-204.75,411.39,-65.97,113.02,109.19,87.27
156,1,13,-378.16,258.01,-61.26,113.02,109.19,87.27
156,1,14,-571.03,266.44,49.65,113.02,109.19,87.27
156,1,15,-609.61,268.12,71.83,113.02,109.19,87.27
156,1,16,-686.75,271.49,116.19,113.02,109.19,87.27
156,1,17,-625.33,245.26,135.61,113.02,109.19,87.27
156,1,18,74.07,9.53,34.34,113.02,109.19,87.27
156,1,19,115.59,-438.34,20.55,113.02,109.19,87.27
156,1,20,151.28,-836.63,10.96,113.02,109.19,87.27
156,1,21,110.61,-943.27,117.61,113.02,109.19,87.27
156,1,22,-74.07,-9.53,-34.34,113.02,109.19,87.27
156,1,23,-32.55,-457.39,-48.12,113.02,109.19,87.27
156,1,24,3.14,-855.68,-57.71,113.02,109.19,87.27
156,1,25,-37.54,-962.32,48.94,113.02,109.19,87.27
156,1,26,-126.02,520.94,108.63,113.02,109.19,87.27
156,1,27,-136.04,560.59,123.56,113.02,109.19,87.27
156,1,28,-105.29,600.32,127.55,113.02,109.19,87.27
156,1,29,-16.61,615.1,89.39,113.02,109.19,87.27
156,1,30,-147.15,601.51,96.31,113.02,109.19,87.27
156,1,31,-135.21,618.46,0.87,113.02,109.19,87.27
156,1,32,176.74,-933.85,-27.78,113.02,109.19,87.27
156,1,33,28.59,-952.9,-96.45,113.02,109.19,87.27
157,1,0,0.0,0.0,0.0,112.34,108.11,88.43
157,1,1,-15.91,142.55,3.15,112.34,108.11,88.43
157,1,2,-31.21,285.17,6.57,112.34,108.11,88.43
157,1,3,-46.51,427.79,9.99,112.34,108.11,88.43
157,1,4,-12.83,431.71,29.66,112.34,108.11,88.43
157,1,5,96.13,441.88,93.09,112.34,108.11,88.43
157,1,6,197.62,244.45,156.0,112.34,108.11,88.43
157,1,7,140.17,87.46,301.86,112.34,108.11,88.43
157,1,8,128.68,56.06,331.03,112.34,108.11,88.43
157,1,9,105.71,-6.74,389.38,112.34,108.11,88.43
157,1,10,90.66,-1.17,321.95,112.34,108.11,88.43
157,1,11,-80.36,425.41,-9.65,112.34,108.11,88.43
157,1,12,-189.32,415.24,-73.07,112.34,108.11,88.43
157,1,13,-357.22,257.94,-55.62,112.34,108.11,88.43
157,1,14,-543.64,263.99,64.51,112.34,108.11,88.43
157,1,15,-580.92,265.2,88.54,112.34,108.11,88.43
157,1,16,-655.49,267.62,136.6,112.34,108.11,88.43
157,1,17,-592.65,243.66,153.37,112.34,108.11,88.43
157,1,18,75.09,7.66,32.54,112.34,108.11,88.43
157,1,19,111.73,-440.77,24.4,112.34,108.11,88.43
157,1,20,143.33,-839.49,19.41,112.34,108.11,88.43
157,1,21,104.02,-944.29,128.37,112.34,108.11,88.43
157,1,22,-75.09,-7.66,-32.54,112.34,108.11,88.43
157,1,23,-38.46,-456.09,-40.67,112.34,108.11,88.43
157,1,24,-6.86,-854.81,-45.66,112.34,108.11,88.43
157,1,25,-46.17,-959.61,63.3,112.34,108.11,88.43
157,1,26,-110.43,522.16,101.88,112.34,108.11,88.43
